segundos decorridos,x,y,z
53336,"0,09",0,"0,97"
53336,"-0,10","-0,06","0,88"
53336,"0,05","-0,04","1,02"
53336,"0,20","-0,08","0,96"
53336,"-0,04","-0,06","0,94"
53336,"-0,10","-0,08","0,99"
53336,"0,02","-0,05","0,97"
53336,"0,09","-0,08","0,88"
53336,"0,03","-0,05","0,95"
53336,"-0,01","-0,05","0,98"
53336,"0,10","-0,03","0,88"
53336,"0,02","-0,06","0,88"
53336,"0,00","-0,05","0,9"
53336,"0,12","-0,11","0,85"
53336,"0,10","-0,07","0,93"
53336,"0,07","-0,05","0,89"
53336,"0,00","-0,13","0,87"
53336,"0,00","-0,07","0,97"
53336,"-0,04","-0,03","0,94"
53336,"0,07","-0,05","0,95"
53336,"0,02","-0,1","0,96"
53336,"0,08","-0,09","0,86"
53336,"-0,02","-0,05","0,92"
53336,"0,02","-0,05","0,86"
53336,"0,04","-0,07",1
53336,"0,04","-0,02","0,88"
53336,"0,05","-0,04","0,89"
53336,"-0,01","-0,11","0,92"
53336,"0,07","-0,11","0,82"
53336,"0,11","-0,03","0,88"
53337,"-0,04","-0,09","0,93"
53337,"-0,01","-0,09","0,95"
53337,"-0,07","-0,02","0,98"
53337,"-0,05","-0,02","1,05"
53337,"0,02","-0,07","0,88"
53337,"0,06","-0,08","0,89"
53337,"0,07","-0,1","0,91"
53337,"0,23","-0,09","0,94"
53337,"0,15","-0,03","0,91"
53337,"0,14","-0,11","0,88"
53337,"0,20","-0,07","0,86"
53337,"0,16","-0,11","0,88"
53337,"0,14","-0,08","0,86"
53337,"0,11","-0,09","0,88"
53337,"0,07","-0,06","0,94"
53337,"0,11","-0,03","0,93"
53337,"0,06","-0,07","0,95"
53337,"0,03","-0,03","0,95"
53337,"0,07","-0,07","0,89"
53337,"0,05","-0,07","0,94"
53337,"0,11","-0,02","0,99"
53337,"0,09","-0,07","0,99"
53337,"0,16","-0,03","0,97"
53337,"0,12","-0,05","0,9"
53337,"0,13","-0,02","0,93"
53337,"0,15","-0,06","0,88"
53337,"0,09","-0,05","0,9"
53337,"0,17","-0,06","0,94"
53337,"0,10","-0,07","0,96"
53337,"0,17","-0,05","0,96"
53337,"0,14","-0,11","0,96"
53337,"0,13","-0,04","0,91"
53338,"0,14","-0,08","0,91"
53338,"0,19","-0,04","0,93"
53338,"0,21","-0,03","0,91"
53338,"0,16","-0,06","0,95"
53338,"0,23","-0,12","0,93"
53338,"0,16","-0,02","0,93"
53338,"0,17","-0,05","0,98"
53338,"0,12","-0,03","0,92"
53338,"0,06","-0,07","0,96"
53338,"0,15","-0,04","0,9"
53338,"0,21","-0,06","0,93"
53338,"0,15","-0,03","0,91"
53338,"0,24","-0,08","0,89"
53338,"0,15","-0,09","0,85"
53338,"0,15",0,"0,85"
53338,"0,21","-0,05","0,9"
53338,"0,18","-0,05","0,88"
53338,"0,14","-0,01","0,93"
53338,"0,19","-0,04","0,86"
53338,"0,12","-0,03",1
53338,"0,16","-0,04","0,91"
53338,"0,14","-0,02","0,93"
53338,"0,11","-0,08","0,94"
53338,"0,16","-0,02","0,96"
53338,"0,15","-0,09","0,98"
53338,"0,16","-0,04","0,92"
53338,"0,16","-0,05","0,92"
53338,"0,16","-0,05","0,95"
53338,"0,20","-0,11","0,86"
53338,"0,09","-0,02","0,9"
53338,"0,10","-0,03","0,87"
53338,"0,16","-0,08","0,92"
53338,"0,21","-0,1","0,92"
53339,"0,13","-0,05","0,93"
53339,"0,18","-0,08","0,91"
53339,"0,05","-0,01","0,91"
53339,"0,11","-0,07","0,87"
53339,"0,19","-0,09","0,88"
53339,"0,12","-0,09","0,86"
53339,"0,17","-0,05","0,87"
53339,"0,03","-0,04","0,82"
53339,"0,12","-0,05","0,83"
53339,"0,12","-0,05","0,84"
53339,"-0,04","-0,07","0,96"
53339,"0,02","-0,08","0,9"
53339,"0,07","-0,05","0,95"
53339,"-0,02","-0,04","0,96"
53339,"0,02","-0,08","0,96"
53339,"0,10","-0,05","1,01"
53339,"0,11","-0,04","0,99"
53339,"0,04","-0,08","0,92"
53339,"-0,05","-0,07","0,88"
53339,"0,12","-0,06","0,9"
53339,"0,04","-0,05","0,88"
53339,"-0,02","-0,1","0,91"
53339,"0,12","-0,07","0,88"
53339,"0,03","-0,08","0,92"
53339,"0,03","-0,05","0,93"
53339,"-0,07","-0,01","0,99"
53339,"0,06","-0,04","0,97"
53339,"0,05","-0,07","0,98"
53339,"0,01","-0,02","0,9"
53339,"-0,04","-0,03","0,91"
53339,"0,14","-0,08","0,91"
53339,"0,06","-0,07","0,92"
53340,"0,05","-0,04","0,95"
53340,"0,05","-0,09","0,91"
53340,"-0,01","-0,02","0,94"
53340,"0,05","-0,07","0,89"
53340,"0,02","-0,05","0,82"
53340,"0,06","-0,05","0,94"
53340,"0,09","-0,03","0,92"
53340,"-0,06","-0,08","0,91"
53340,"-0,05","-0,02","0,96"
53340,"0,03","-0,11","0,96"
53340,"-0,10","-0,04","0,98"
53340,"-0,09","-0,09","0,94"
53340,"0,03","-0,07","0,93"
53340,"0,01","-0,05","0,9"
53340,"0,01","-0,08","0,96"
53340,"0,11","-0,07","0,91"
53340,"-0,04","-0,08","0,98"
53340,"0,00","-0,06","0,89"
53340,"-0,03","-0,06","0,9"
53340,"0,06","-0,07","0,86"
53340,"0,00","-0,05","0,95"
53340,"0,06","-0,1","0,85"
53340,"0,01","-0,02","0,95"
53340,"-0,03","-0,02","0,9"
53340,"-0,05","-0,03","1,04"
53340,"-0,02","-0,07","0,9"
53340,"0,04","-0,06","0,96"
53340,"0,00","-0,06","0,95"
53340,"-0,01","-0,04","0,96"
53340,"0,00","-0,03","0,92"
53340,"0,08","-0,06","0,93"
53340,"-0,07","-0,07","0,92"
53341,"0,04","-0,07","0,92"
53341,"-0,04","-0,07","0,92"
53341,"-0,02","-0,09","0,92"
53341,"0,03","-0,02","0,95"
53341,"0,04","-0,07","0,98"
53341,"0,00","-0,04","0,95"
53341,"0,07","-0,05","0,92"
53341,"0,00",0,"0,94"
53341,"-0,07","-0,09","0,93"
53341,"0,04","-0,04","0,9"
53341,"0,06","-0,04","0,94"
53341,"0,05","-0,06","0,91"
53341,"0,03","-0,07","0,89"
53341,"0,02","-0,03","0,9"
53341,"0,02","-0,02","0,97"
53341,"-0,03","-0,05","0,98"
53341,"0,05","-0,06","0,98"
53341,"0,04","-0,08","0,95"
53341,"-0,02","-0,08","0,92"
53341,"0,00","-0,09","0,91"
53341,"0,02","-0,04","0,91"
53341,"0,03","-0,04","0,95"
53341,"-0,01","-0,05","0,92"
53341,"0,00","-0,02","0,91"
53341,"-0,01","-0,04","0,88"
53341,"-0,04","-0,03","0,96"
53341,"0,00",0,"0,95"
53341,"-0,01","-0,07","0,98"
53341,"-0,05","-0,01","0,98"
53341,"-0,01","-0,04","0,89"
53341,"-0,05","-0,04","0,93"
53341,"0,02","-0,06","0,94"
53342,"-0,09","-0,04","0,89"
53342,"-0,04","-0,06","0,98"
53342,"-0,01","-0,05","0,93"
53342,"-0,09","-0,03","0,94"
53342,"-0,11","-0,04","0,91"
53342,"-0,02","-0,05","0,96"
53342,"-0,05","-0,04","0,87"
53342,"0,01","-0,04","0,91"
53342,"-0,07","-0,04","0,88"
53342,"0,00","-0,03","0,92"
53342,"-0,12","-0,01","0,95"
53342,"-0,04","-0,03","0,94"
53342,"-0,06","-0,03","0,98"
53342,"-0,07","-0,01","0,9"
53342,"-0,08","-0,05","0,94"
53342,"-0,10","-0,12","0,96"
53342,"-0,11","-0,07","0,88"
53342,"-0,09","-0,02","0,92"
53342,"-0,09","-0,08","0,96"
53342,"-0,05","-0,1","0,87"
53342,"-0,07","-0,09","0,9"
53342,"-0,07","-0,08","0,91"
53342,"-0,04","-0,01","0,96"
53342,"-0,06","-0,03","0,88"
53342,"-0,13","-0,09","0,95"
53342,"-0,02","-0,03","0,96"
53342,"-0,05","-0,04","0,87"
53342,"-0,14","-0,05","0,92"
53342,"-0,20","-0,04","0,9"
53342,"-0,14","-0,01","0,96"
53342,"-0,07","-0,05","0,97"
53343,"-0,11","-0,08","0,94"
53343,"-0,16","-0,05","0,91"
53343,"-0,18","-0,07","0,91"
53343,"-0,11","-0,05","0,98"
53343,"-0,03","-0,09","0,9"
53343,"-0,04","-0,05","0,88"
53343,"-0,13","-0,07","0,89"
53343,"-0,18","-0,04","0,94"
53343,"-0,02","-0,11","0,88"
53343,"-0,07","-0,07",1
53343,"-0,09","-0,05","0,94"
53343,"-0,12","-0,09","0,9"
53343,"-0,15","-0,09","0,95"
53343,"-0,27","-0,05","1,06"
53343,"-0,02","-0,05","0,86"
53343,"-0,16","-0,08","1,09"
53343,"-0,21","-0,07","0,96"
53343,"-0,20","-0,04","0,91"
53343,"-0,09","-0,09","0,82"
53343,"-0,04","-0,07","0,87"
53343,"-0,07","-0,07","0,82"
53343,"-0,15","-0,09","0,8"
53343,"-0,15","-0,07","0,85"
53343,"-0,20","-0,06","0,8"
53343,"-0,21","-0,09",1
53343,"-0,04","-0,02","0,87"
53343,"-0,07","-0,04","0,99"
53343,"-0,14","-0,07","0,9"
53343,"-0,12","-0,07","0,97"
53343,"-0,13","-0,11","0,93"
53343,"-0,15","-0,11","0,89"
53344,"-0,12","-0,09","0,89"
53344,"-0,13","-0,03","0,95"
53344,"-0,11","-0,07","0,89"
53344,"-0,06","-0,03","0,93"
53344,"-0,04","-0,03","0,94"
53344,"-0,07","-0,02","0,96"
53344,"0,00","-0,09","0,89"
53344,"0,00","-0,05","0,92"
53344,"-0,07","-0,17","0,95"
53344,"-0,08","-0,09","0,91"
53344,"-0,09","-0,12","0,92"
53344,"-0,05","-0,19","0,82"
53344,"-0,12","-0,12","0,96"
53344,"-0,05","-0,1","0,94"
53344,"-0,07","-0,08","0,9"
53344,"-0,08","-0,12","0,95"
53344,"-0,09","-0,1","0,94"
53344,"-0,06","-0,06","0,96"
53344,"-0,09","-0,04","0,94"
53344,"-0,01","-0,11","0,82"
53344,"-0,02","-0,11","0,98"
53344,"0,00","-0,11","0,96"
53344,"-0,07","-0,06",1
53344,"0,00","-0,09","0,91"
53344,"-0,09","-0,17","1,01"
53344,"-0,05","-0,11","0,95"
53344,"-0,10","-0,12","0,96"
53344,"-0,09","-0,14","0,96"
53344,"-0,05","-0,09","0,94"
53344,"0,00","-0,07","0,9"
53344,"-0,03","-0,1","0,96"
53345,"-0,02","-0,07","0,9"
53345,"-0,06","-0,04","0,95"
53345,"-0,05","-0,07","0,94"
53345,"-0,06","-0,06","0,97"
53345,"-0,07","-0,06","0,92"
53345,"-0,09","-0,08","0,92"
53345,"-0,03","-0,07","0,91"
53345,"-0,07","-0,08","0,88"
53345,"-0,05","-0,09","0,94"
53345,"-0,04","-0,07","0,96"
53345,"-0,04","-0,09","0,95"
53345,"-0,05","-0,11","0,91"
53345,"-0,05","-0,07","0,91"
53345,"-0,03","-0,07","0,94"
53345,"-0,07","-0,05","0,95"
53345,"-0,07","-0,09","0,92"
53345,"-0,10","-0,07","0,93"
53345,"-0,06","-0,07","0,92"
53345,"-0,05","-0,03","0,98"
53345,"-0,04","-0,06","0,93"
53345,"-0,05","-0,04","0,96"
53345,"-0,07","-0,07","0,9"
53345,"-0,06","-0,06","0,93"
53345,"-0,08","-0,06","0,88"
53345,"-0,04","-0,08","0,9"
53345,"0,01","-0,11","0,85"
53345,"-0,04","-0,06","0,91"
53345,"-0,02","-0,04","0,89"
53345,"0,02","-0,07","0,94"
53345,"0,02","-0,05","0,92"
53345,"0,02","-0,05","0,94"
53345,"0,02","-0,04","0,93"
53346,"-0,01","-0,05","0,95"
53346,"0,00","-0,04","0,94"
53346,"0,04","-0,06","0,95"
53346,"0,00","-0,07","0,93"
53346,"-0,01","-0,05","0,92"
53346,"-0,04","-0,07","0,91"
53346,"-0,06","-0,06","0,92"
53346,"-0,05","-0,11","0,94"
53346,"-0,05","-0,07","0,94"
53346,"-0,07","-0,08","0,96"
53346,"-0,05","-0,08","0,95"
53346,"-0,02","-0,07","0,91"
53346,"-0,03","-0,07","0,96"
53346,"-0,03","-0,05","0,98"
53346,"-0,04","-0,07","0,93"
53346,"-0,02","-0,07","0,92"
53346,"-0,04","-0,07","0,91"
53346,"-0,03","-0,07","0,95"
53346,"-0,07","-0,07","0,95"
53346,"-0,09","-0,09","0,93"
53346,"-0,08","-0,12","0,9"
53346,"-0,05","-0,14","0,89"
53346,"-0,02","-0,14","0,9"
53346,"-0,07","-0,1","0,93"
53346,"-0,05","-0,15","0,86"
53346,"-0,07","-0,13","0,88"
53346,"-0,07","-0,12","0,89"
53346,"-0,09","-0,11","0,91"
53347,"-0,06","-0,07","0,98"
53347,"-0,10","-0,11","0,97"
53347,"-0,09","-0,14","0,93"
53347,"-0,13","-0,18","0,88"
53347,"-0,12","-0,21","0,92"
53347,"-0,14","-0,17","0,93"
53347,"-0,12","-0,19","0,93"
53347,"-0,14","-0,18","0,9"
53347,"-0,10","-0,2","0,89"
53347,"-0,07","-0,22","0,89"
53347,"-0,11","-0,15","0,95"
53347,"-0,11","-0,18","0,98"
53347,"-0,09","-0,21","0,99"
53347,"-0,14","-0,2","0,93"
53347,"-0,14","-0,22","0,9"
53347,"-0,12","-0,23","0,91"
53347,"-0,13","-0,24","0,9"
53347,"-0,12","-0,21","0,93"
53347,"-0,13","-0,23","0,95"
53347,"-0,09","-0,18","0,94"
53347,"-0,07","-0,21","0,84"
53347,"-0,05","-0,16","0,93"
53347,"-0,05","-0,16","0,88"
53347,"-0,09","-0,21","0,88"
53347,"-0,11","-0,2","0,89"
53347,"-0,11","-0,23","0,9"
53347,"-0,06","-0,24","0,84"
53347,"-0,09","-0,24","0,9"
53347,"-0,12","-0,2","0,87"
53347,"-0,03","-0,07","1,12"
53347,"-0,27","0,15","1,09"
53348,"-0,28","-0,1","1,4"
53348,"0,20","-0,22","1,26"
53348,"-0,01","-0,3","1,06"
53348,"-0,16","-0,27","1,08"
53348,"-0,05","-0,07","0,88"
53348,"0,05","-0,09","0,94"
53348,"0,01","-0,2","0,89"
53348,"0,03","-0,17","0,88"
53348,"0,09","-0,25","0,75"
53348,"-0,03","-0,39","0,74"
53348,"0,01","-0,25","0,68"
53348,"0,04","-0,27","0,8"
53348,"-0,01","-0,27","0,84"
53348,"0,04","-0,26","0,77"
53348,"0,00","-0,26","0,85"
53348,"0,09","-0,22","0,84"
53348,"0,05","-0,19","0,93"
53348,"-0,01","-0,12","0,98"
53348,"0,05","-0,19","1,01"
53348,"0,00","-0,21",1
53348,"0,01","-0,07","1,07"
53348,"0,01",0,"1,14"
53348,"0,10","0,02","0,93"
53348,"0,04","0,05","0,91"
53348,"0,04","-0,07","0,9"
53348,"0,09","-0,1","0,86"
53348,"0,13","-0,13","0,84"
53348,"-0,02","-0,14","0,86"
53348,"-0,01","-0,14","0,86"
53348,"0,02","-0,18","1,05"
53348,"-0,02","-0,29",1
53348,"0,04","-0,42",1
53349,"0,00","-0,34","0,89"
53349,"0,06","-0,34","0,86"
53349,"0,04","-0,24","0,89"
53349,"-0,01","-0,25","0,83"
53349,"0,05","-0,23","0,96"
53349,"0,06","-0,21","0,88"
53349,"0,07","-0,18","0,82"
53349,"0,05","-0,06","0,85"
53349,"0,05","-0,02","0,84"
53349,"0,04","-0,05","0,88"
53349,"0,06","0,02","0,95"
53349,"0,05","0,05",1
53349,"0,07","0,02","1,02"
53349,"0,04","0,02","0,95"
53349,"0,07","-0,05","0,95"
53349,"0,06","-0,11","0,94"
53349,"0,03","-0,11","0,88"
53349,"0,07","-0,15","0,92"
53349,"0,04","-0,11","0,97"
53349,"0,10","-0,05","0,92"
53349,"0,09","-0,16","0,96"
53349,"0,04","-0,14","0,84"
53349,"0,07","-0,21","0,68"
53349,"0,12","-0,17","0,83"
53349,"0,14","-0,15","0,84"
53349,"0,03","-0,15","0,83"
53349,"0,06","-0,15","0,88"
53349,"0,12","-0,05","0,87"
53349,"0,03",0,"0,98"
53349,"0,08","0,05","0,96"
53349,"0,04","0,07","0,94"
53349,"0,06","0,08","1,01"
53349,"0,07","0,11","0,96"
53349,"0,07","0,08","0,91"
53350,"0,09","0,05","0,91"
53350,"0,01","0,04","0,87"
53350,"0,06",0,"0,86"
53350,"0,07","-0,1","0,77"
53350,"0,06","-0,06","0,78"
53350,"0,02","-0,02","0,77"
53350,"0,04","0,01","0,89"
53350,"0,08","0,03","0,94"
53350,"0,10","0,01","0,95"
53350,"-0,05","0,06","0,91"
53350,"0,04","0,1","0,97"
53350,"0,02","0,1","1,04"
53350,"0,01","0,07","0,92"
53350,"-0,04","0,15","0,79"
53350,"-0,11","0,12","1,07"
53350,"0,05","0,21","1,2"
53350,"-0,09","0,2","1,23"
53350,"-0,02","0,19","0,97"
53350,"0,00","0,17","0,97"
53350,"0,05","0,2",1
53350,"0,07","0,14","0,93"
53350,"-0,02","0,07","0,91"
53350,"0,05","0,04","0,85"
53350,"0,05","0,04","0,79"
53350,"0,04","-0,01","0,84"
53350,"0,05","-0,02","0,89"
53350,"-0,01",0,"0,88"
53350,"0,04","-0,05","0,91"
53350,"0,03","-0,03","0,88"
53350,"0,05",0,"0,85"
53350,"0,00","0,05","0,92"
53350,"0,01","0,11","0,9"
53351,"0,06","0,09","0,93"
53351,"-0,01","0,05","0,92"
53351,"-0,09","-0,02","1,08"
53351,"-0,02","0,06","1,06"
53351,"-0,01","-0,03","1,03"
53351,"0,00","0,02","0,95"
53351,"0,00","0,09","0,97"
53351,"0,01","0,14","0,94"
53351,"0,02","0,16","0,93"
53351,"0,00","0,23","0,94"
53351,"0,05","0,26","0,89"
53351,"0,04","0,18","0,84"
53351,"0,02","0,16","0,96"
53351,"-0,03","0,27","0,98"
53351,"-0,03","0,21","0,98"
53351,"-0,04","0,22",1
53351,"-0,03","0,19","0,86"
53351,"0,06","0,17","0,82"
53351,"-0,01","0,18","0,86"
53351,"0,00","0,13","1,02"
53351,"-0,10","0,29","0,95"
53351,"-0,12","0,15","0,89"
53351,"0,01","-0,05","0,88"
53351,"-0,08","0,04","0,85"
53351,"0,03","0,07","0,86"
53351,"0,04","0,07","0,81"
53351,"0,01","0,17","0,77"
53351,"0,03","0,08","0,93"
53351,"-0,01","0,15","0,96"
53351,"0,00","0,26","0,95"
53351,"0,02","0,14","0,92"
53351,"-0,08","0,18","1,05"
53352,"-0,07","0,24","1,02"
53352,"-0,05","0,25","0,98"
53352,"-0,07","0,14","0,87"
53352,"-0,12","0,25","0,95"
53352,"-0,12","0,14","0,95"
53352,"-0,03","0,17","0,93"
53352,"-0,09","0,07","0,9"
53352,"-0,09","0,15","0,84"
53352,"0,02","0,42","0,93"
53352,"0,04","0,32","0,79"
53352,"-0,14","0,05","0,56"
53352,"-0,19","-0,13","0,63"
53352,"0,01","0,11","0,94"
53352,"-0,06","0,17","1,02"
53352,"-0,13","0,08","1,19"
53352,"-0,19","0,05","1,23"
53352,"-0,20","0,2","0,97"
53352,"-0,27","0,17","0,98"
53352,"-0,35","0,12","0,92"
53352,"-0,10","0,23","0,95"
53352,"-0,21","0,18","0,97"
53352,"-0,05","0,14","0,91"
53352,"-0,08","0,13","0,75"
53352,"-0,11","0,06","0,76"
53352,"-0,24","-0,07","0,78"
53352,"-0,09","0,11","0,79"
53352,"-0,06","-0,02","0,84"
53352,"-0,12","0,07","0,86"
53352,"-0,14","0,11","0,97"
53352,"-0,13","0,14","0,89"
53352,"-0,18","0,14","0,93"
53352,"-0,21","0,14","0,95"
53352,"-0,20","0,18","0,92"
53352,"-0,08","0,18","0,96"
53353,"-0,17","0,27","0,95"
53353,"-0,06","0,29","0,93"
53353,"-0,21","0,17","1,08"
53353,"-0,16","0,3","1,03"
53353,"-0,24","0,14","0,86"
53353,"-0,36","-0,05","0,9"
53353,"-0,34","-0,17","0,8"
53353,"-0,07","0,12","0,78"
53353,"-0,27","-0,07","1,13"
53353,"-0,23","0,09","0,86"
53353,"-0,37","0,29","1,09"
53353,"-0,21","0,12","0,99"
53353,"-0,14","0,16","1,04"
53353,"-0,48","1,55","0,89"
53353,"0,00","0,2","0,99"
53353,"-0,04","0,25","0,82"
53353,"-0,14","0,15","0,95"
53353,"-0,20","0,21","0,89"
53353,"-0,25","0,13",1
53353,"-0,28","0,11","0,92"
53353,"-0,19","0,05","1,01"
53353,"-0,18","0,13","0,81"
53353,"-0,05","-0,01","0,99"
53353,"-0,05","0,05","0,93"
53353,"-0,20","0,05","0,81"
53353,"-0,22","0,04","0,98"
53353,"-0,19","-0,05","0,72"
53353,"-0,31",0,"1,22"
53353,"-0,30","0,02","0,96"
53353,"-0,31","0,25","0,71"
53353,"-0,29","-0,01","1,12"
53354,"-0,28","0,29","0,86"
53354,"-0,08","0,39","1,07"
53354,"-0,10","0,34","0,9"
53354,"-0,26","0,21","0,95"
53354,"-0,18","0,15",1
53354,"-0,13","0,17","0,83"
53354,"-0,19","0,09","0,88"
53354,"-0,18","-0,05","0,95"
53354,"-0,14","-0,01","0,92"
53354,"-0,12","0,09","0,87"
53354,"-0,15","0,03","0,85"
53354,"-0,14",0,"0,85"
53354,"-0,12","0,09","0,82"
53354,"-0,14","0,08","0,82"
53354,"-0,16","0,05","0,89"
53354,"-0,15","0,05","0,88"
53354,"-0,11","0,07","0,88"
53354,"-0,08","0,08","0,89"
53354,"-0,12","0,03","0,94"
53354,"-0,15","0,07","0,93"
53354,"-0,12","0,12","0,91"
53354,"-0,19","0,06","0,91"
53354,"-0,13","0,07","0,94"
53354,"-0,10","0,08","0,91"
53354,"-0,14","0,11","0,99"
53354,"-0,12","0,07","0,95"
53354,"-0,20","0,06","0,96"
53354,"-0,24","0,05","0,93"
53354,"-0,22","0,06","0,96"
53354,"-0,23","-0,01","0,89"
53354,"-0,19",0,"0,98"
53354,"-0,08","0,03","0,91"
53355,"-0,09","0,02","0,92"
53355,"-0,12","-0,02","0,92"
53355,"-0,13",0,"0,89"
53355,"-0,13","-0,02","0,82"
53355,"-0,11","-0,03","0,86"
53355,"-0,13","0,01","0,89"
53355,"-0,13",0,"0,91"
53355,"-0,14","-0,02","0,92"
53355,"-0,14","-0,01","0,88"
53355,"-0,17",0,"0,93"
53355,"-0,15","-0,01","0,93"
53355,"-0,08","0,02","0,95"
53355,"-0,09",0,"0,88"
53355,"-0,14",0,"0,85"
53355,"-0,07","0,01","0,89"
53355,"-0,06","0,01","0,92"
53355,"-0,11","0,03","0,93"
53355,"-0,09",0,"0,93"
53355,"-0,07","0,02","0,92"
53355,"-0,06","0,01","0,9"
53355,"-0,09",0,"0,95"
53355,"-0,10",0,"0,93"
53355,"-0,10","0,02","0,91"
53355,"-0,04",0,"0,91"
53355,"0,01","0,01","0,9"
53355,"0,01","-0,02","0,95"
53355,"-0,01","-0,04","0,93"
53355,"-0,06","-0,01","0,96"
53355,"-0,03","-0,03","0,94"
53355,"0,00","-0,02","0,93"
53355,"-0,02","-0,01","0,93"
53355,"-0,04",0,"0,91"
53356,"0,05","0,02","0,88"
53356,"0,09","0,05","0,89"
53356,"0,05","0,11","0,89"
53356,"0,02","0,07","0,95"
53356,"0,04","0,03","0,88"
53356,"0,00",0,"0,93"
53356,"-0,03","-0,04","0,96"
53356,"-0,04","-0,05","0,89"
53356,"-0,02","-0,06","1,03"
53356,"0,02","-0,12","0,87"
53356,"0,05","-0,09","0,93"
53356,"0,03","-0,09","0,91"
53356,"0,06",0,"0,81"
53356,"0,07",0,"0,84"
53356,"0,10","0,07","0,8"
53356,"0,07","-0,06","0,84"
53356,"-0,08","0,07","1,09"
53356,"0,00","0,09","1,02"
53356,"-0,01","0,09","1,02"
53356,"-0,01","0,16","0,99"
53356,"0,06","0,21","0,98"
53356,"0,01","0,21","0,96"
53356,"0,03","0,17","0,94"
53356,"0,06","0,13","0,94"
53356,"0,06","0,11","0,93"
53356,"0,02","0,02","0,92"
53356,"0,00","-0,02","0,93"
53356,"0,00","-0,01","0,93"
53356,"0,04",0,"0,93"
53356,"0,05","0,02","0,92"
53356,"0,07","0,06","0,88"
53356,"0,08","0,06","0,88"
53356,"0,09","0,07","0,85"
53357,"0,04","0,1","0,91"
53357,"0,04","0,1","0,93"
53357,"0,07","0,08","0,91"
53357,"0,07","0,09","0,95"
53357,"0,01","0,1","0,95"
53357,"0,01","0,11","0,97"
53357,"0,04","0,08","0,96"
53357,"0,06","0,12","0,96"
53357,"0,00","0,12","0,93"
53357,"0,00","0,13","0,9"
53357,"0,05","0,12","0,91"
53357,"-0,02","0,14","0,94"
53357,"-0,04","0,11","0,93"
53357,"0,04","0,11","0,91"
53357,"0,01","0,12","0,93"
53357,"0,02","0,13","0,91"
53357,"0,04","0,14","0,95"
53357,"0,00","0,14","0,96"
53357,"0,06","0,15","0,94"
53357,"0,01","0,14","0,95"
53357,"0,05","0,15","0,9"
53357,"0,00","0,21","0,93"
53357,"-0,04","0,18","0,94"
53357,"0,06","0,19","0,91"
53357,"-0,07","0,18","0,82"
53357,"0,04","0,25","0,97"
53357,"0,06","0,26","0,96"
53357,"0,09","0,32",1
53357,"0,04","0,3","0,95"
53357,"0,03","0,41","1,09"
53357,"0,00","0,23","0,79"
53357,"0,13","0,27","0,91"
53357,"0,03","0,29","0,87"
53358,"0,15","0,25","0,91"
53358,"-0,06","0,21","0,96"
53358,"0,06","0,21","0,91"
53358,"0,04","0,2","0,93"
53358,"0,02","0,25","0,91"
53358,"0,09","0,31","0,95"
53358,"0,01","0,28","0,9"
53358,"-0,01","0,25","0,88"
53358,"-0,06","0,26","0,91"
53358,"-0,15","0,28","0,87"
53358,"-0,05","0,31","0,92"
53358,"-0,04","0,32","0,99"
53358,"0,00","0,33","0,99"
53358,"-0,03","0,38","1,02"
53358,"0,01","0,3","1,02"
53358,"-0,10","0,29","1,07"
53358,"-0,10","0,26",1
53358,"-0,01","0,23","0,9"
53358,"-0,06","0,21","0,94"
53358,"0,06","0,24","0,94"
53358,"-0,01","0,21","0,89"
53358,"-0,04","0,26","0,89"
53358,"0,06","0,22","0,88"
53358,"0,01","0,18","0,84"
53358,"0,04","0,2","0,96"
53358,"-0,01","0,23","0,95"
53358,"0,04","0,23","0,96"
53358,"0,04","0,2","0,98"
53358,"0,05","0,22","0,9"
53358,"0,00","0,21","0,87"
53358,"0,04","0,2","0,91"
53358,"0,04","0,23","0,92"
53358,"0,05","0,16","0,95"
53359,"0,08","0,18","0,93"
53359,"0,07","0,16","0,93"
53359,"0,09","0,1","0,95"
53359,"0,02","0,06","0,9"
53359,"0,08","0,04","0,91"
53359,"0,10","0,07","0,89"
53359,"0,11","0,09","0,94"
53359,"0,11","0,05","0,93"
53359,"0,13",0,"0,92"
53359,"0,08","0,02","0,92"
53359,"0,07","0,03","0,93"
53359,"0,15","-0,02","0,91"
53359,"0,06","-0,02","0,92"
53359,"0,06","0,04","0,96"
53359,"0,18","0,02","0,92"
53359,"0,17","-0,03","0,93"
53359,"0,09","0,06","0,95"
53359,"0,11","-0,01","0,95"
53359,"0,15","0,05","0,93"
53359,"0,13","0,02","0,93"
53359,"0,14","0,02","0,97"
53359,"0,13","0,02","0,89"
53359,"0,11","-0,01","0,93"
53359,"0,11","0,01","0,94"
53359,"0,16","-0,04","0,9"
53359,"0,17","-0,05","0,9"
53359,"0,17","-0,01","0,93"
53359,"0,21","0,03","0,89"
53359,"0,14","0,06","0,91"
53359,"0,21","0,05","0,93"
53359,"0,18","0,05","0,93"
53360,"0,17","0,09","0,96"
53360,"0,16","0,12","0,97"
53360,"0,13","0,1","0,98"
53360,"0,11","0,14","0,96"
53360,"0,19","0,08","0,94"
53360,"0,20","0,04","0,95"
53360,"0,20","0,09","0,93"
53360,"0,20","0,11","0,93"
53360,"0,21","0,07","0,93"
53360,"0,20","0,09","0,92"
53360,"0,17","0,11","0,89"
53360,"0,16","0,09","0,93"
