time,x,y,z
13:43:26.703,-0.01,-0.03,1.12
13:43:26.732,-0.14,0.11,0.77
13:43:26.765,-0.09,0.05,0.90
13:43:26.798,-0.19,-0.09,0.80
13:43:26.833,-0.30,0.09,0.88
13:43:26.864,-0.12,-0.25,0.63
13:43:26.896,-0.10,-0.05,0.90
13:43:26.930,-0.04,0.07,1.07
13:43:26.962,0.01,-0.17,1.09
13:43:26.962,-0.37,0.12,0.98
13:43:26.998,-0.13,-0.07,0.88
13:43:27.031,0.04,0.02,0.83
13:43:27.065,-0.04,0.05,0.82
13:43:27.098,0.36,-0.07,0.63
13:43:27.135,0.12,0.20,0.72
13:43:27.163,0.04,-0.11,0.90
13:43:27.198,-0.02,-0.06,0.91
13:43:27.231,-0.20,0.19,0.96
13:43:27.265,0.08,-0.15,0.99
13:43:27.297,0.00,0.03,1.41
13:43:27.329,0.06,-0.04,0.89
13:43:27.368,-0.12,0.29,1.01
13:43:27.400,0.16,-0.25,0.90
13:43:27.431,0.11,0.30,0.95
13:43:27.463,-0.02,-0.39,0.94
13:43:27.463,-0.14,0.09,1.07
13:43:27.498,0.34,-0.08,0.96
13:43:27.531,0.14,-0.20,0.99
13:43:27.563,-0.12,0.07,0.73
13:43:27.595,0.25,0.08,0.90
13:43:27.631,-0.05,-0.02,0.89
13:43:27.665,0.23,-0.05,0.68
13:43:27.693,-0.14,0.23,1.00
13:43:27.727,0.08,-0.18,0.81
13:43:27.760,-0.04,0.18,0.89
13:43:27.794,0.05,0.01,0.86
13:43:27.833,0.03,-0.10,0.84
13:43:27.861,-0.00,0.04,0.89
13:43:27.894,0.02,0.02,0.85
13:43:27.927,0.04,-0.11,1.13
13:43:27.927,0.05,0.13,0.95
13:43:27.960,0.07,-0.18,0.98
13:43:27.994,-0.25,-0.07,1.22
13:43:28.031,0.18,0.05,1.05
13:43:28.061,-0.07,0.05,1.12
13:43:28.093,0.09,-0.12,1.10
13:43:28.127,0.10,0.12,0.76
13:43:28.160,0.16,-0.27,0.80
13:43:28.194,0.02,0.32,0.68
13:43:28.226,-0.09,-0.17,0.67
13:43:28.260,-0.19,0.18,0.68
13:43:28.293,0.01,-0.20,0.95
13:43:28.330,-0.19,-0.01,0.92
13:43:28.361,-0.01,0.07,0.94
13:43:28.394,0.16,-0.09,1.27
13:43:28.427,-0.00,-0.14,1.07
13:43:28.427,-0.26,0.04,0.82
13:43:28.460,0.03,-0.05,0.93
13:43:28.497,-0.25,0.12,0.86
