time,x,y,z
21:51:08.270,0.20,-0.05,0.95
21:51:08.482,0.27,-0.16,0.98
21:51:08.682,0.23,-0.20,0.95
21:51:08.884,0.25,-0.11,0.89
21:51:09.084,0.25,-0.21,1.00
21:51:09.287,0.21,-0.15,0.91
21:51:09.489,0.25,-0.19,0.95
21:51:09.690,0.23,-0.10,0.97
21:51:09.907,0.22,-0.21,0.93
21:51:10.107,0.20,-0.13,0.96
21:51:10.306,0.23,-0.26,0.92
21:51:10.507,0.18,-0.15,0.86
21:51:10.706,0.18,-0.11,0.98
21:51:10.938,0.21,-0.19,1.07
21:51:11.096,0.22,-0.18,0.98
21:51:11.309,0.21,-0.16,0.91
21:51:11.510,0.22,-0.14,0.89
21:51:11.711,0.29,-0.11,0.96
21:51:11.912,0.17,-0.21,0.82
21:51:12.113,0.06,-0.19,0.96
21:51:12.328,0.21,-0.16,0.88
21:51:12.518,0.13,-0.22,1.05
21:51:12.729,0.12,-0.21,0.94
21:51:12.924,0.21,-0.23,0.87
21:51:13.130,0.20,-0.27,0.96
21:51:13.331,0.18,-0.20,1.00
21:51:13.535,0.17,-0.18,0.96
21:51:13.722,0.18,-0.14,0.88
21:51:13.924,0.22,-0.20,1.00
21:51:14.136,0.19,-0.14,0.98
21:51:14.340,0.19,-0.13,0.96
21:51:14.539,0.20,-0.13,0.89
21:51:14.739,0.20,-0.25,0.99
21:51:14.940,0.20,-0.13,0.99
21:51:15.142,0.20,-0.25,1.04
21:51:15.359,0.25,-0.16,0.85
21:51:15.558,0.26,-0.15,1.15
21:51:15.759,0.25,-0.17,0.94
21:51:15.959,0.27,-0.21,1.08
21:51:16.160,0.26,-0.15,0.93
21:51:16.350,0.27,-0.22,0.82
21:51:16.549,0.17,-0.27,0.96
21:51:16.760,0.32,-0.23,1.00
21:51:16.962,0.20,-0.10,0.89
21:51:17.162,0.25,-0.30,1.05
21:51:17.378,0.23,-0.11,0.93
21:51:17.579,0.21,-0.22,0.94
21:51:17.771,0.29,-0.19,1.05
21:51:17.972,0.16,-0.25,1.00
21:51:18.182,0.26,-0.14,0.98
21:51:18.386,0.23,-0.23,0.98
21:51:18.581,0.22,-0.12,0.95
21:51:18.788,0.17,-0.18,1.04
